sample-id	sample_name	box_id	cage_id	collection_timepoint	collection_timestamp	date_colonized	diet	elevation	elevation_units	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	geo_loc_name	host_age	host_age_units	host_body_habitat	host_body_product	host_body_site	host_common_name	host_scientific_name	host_subject_id	host_taxid	host_weight	host_weight_units	iacuc_institute	iacuc_protocol_id	isolate_number	latitude	latitude_units	life_stage	longitude	longitude_units	mouse_dob	mouse_id	mouse_strain	qiita_study_id	sample_type	scientific_name	sex	taxon_id	tube_id	zarrinparlab_quant_ng_ul	mouse	dam	sire	date_collected	bacteria_strain	extraction_method	extraction_kit	run	plate	sample_ident
43B_Month3_15	12986.43B.Month3.15		43	Month3	12/12/17 10:00	9/13/17	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	23	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	43B	10090	not provided	g	UCSD	S16285	15	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	43B	C57Bl/6	12986	feces	mouse gut metagenome	M	410661	43B_Month3_15		43B	B1	B	12/12/17	AZ51	magnetic bead	Thermo CORE	2	12.0	43B_Month3_15
43B_Month3_16	12986.43B.Month3.16		43	Month3	12/12/17 10:00	9/13/17	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	23	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	43B	10090	not provided	g	UCSD	S16285	16	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	43B	C57Bl/6	12986	feces	mouse gut metagenome	M	410661	43B_Month3_16		43B	B1	B	12/12/17	AZ51	magnetic bead	Thermo CORE	2	12.0	43B_Month3_16
43B_Month3_17	12986.43B.Month3.17		43	Month3	12/12/17 10:00	9/13/17	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	23	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	43B	10090	not provided	g	UCSD	S16285	17	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	43B	C57Bl/6	12986	feces	mouse gut metagenome	M	410661	43B_Month3_17		43B	B1	B	12/12/17	AZ51	magnetic bead	Thermo CORE	2	12.0	43B_Month3_17
43B_Month3_18	12986.43B.Month3.18		43	Month3	12/12/17 10:00	9/13/17	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	23	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	43B	10090	not provided	g	UCSD	S16285	18	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	43B	C57Bl/6	12986	feces	mouse gut metagenome	M	410661	43B_Month3_18		43B	B1	B	12/12/17	AZ51	magnetic bead	Thermo CORE	2	12.0	43B_Month3_18
43B_Month3_19	12986.43B.Month3.19		43	Month3	12/12/17 10:00	9/13/17	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	23	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	43B	10090	not provided	g	UCSD	S16285	19	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	43B	C57Bl/6	12986	feces	mouse gut metagenome	M	410661	43B_Month3_19		43B	B1	B	12/12/17	AZ51	magnetic bead	Thermo CORE	2	12.0	43B_Month3_19
43B_Month3_20	12986.43B.Month3.20		43	Month3	12/12/17 10:00	9/13/17	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	23	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	43B	10090	not provided	g	UCSD	S16285	20	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	43B	C57Bl/6	12986	feces	mouse gut metagenome	M	410661	43B_Month3_20		43B	B1	B	12/12/17	AZ51	magnetic bead	Thermo CORE	2	12.0	43B_Month3_20
43B_Month3_21	12986.43B.Month3.21		43	Month3	12/12/17 10:00	9/13/17	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	23	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	43B	10090	not provided	g	UCSD	S16285	21	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	43B	C57Bl/6	12986	feces	mouse gut metagenome	M	410661	43B_Month3_21		43B	B1	B	12/12/17	AZ51	magnetic bead	Thermo CORE	2	12.0	43B_Month3_21
43B_Month3_22	12986.43B.Month3.22		43	Month3	12/12/17 10:00	9/13/17	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	23	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	43B	10090	not provided	g	UCSD	S16285	22	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	43B	C57Bl/6	12986	feces	mouse gut metagenome	M	410661	43B_Month3_22		43B	B1	B	12/12/17	AZ51	magnetic bead	Thermo CORE	2	12.0	43B_Month3_22
43B_Month3_23	12986.43B.Month3.23		43	Month3	12/12/17 10:00	9/13/17	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	23	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	43B	10090	not provided	g	UCSD	S16285	23	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	43B	C57Bl/6	12986	feces	mouse gut metagenome	M	410661	43B_Month3_23		43B	B1	B	12/12/17	AZ51	magnetic bead	Thermo CORE	2	12.0	43B_Month3_23
43B_Month3_24	12986.43B.Month3.24		43	Month3	12/12/17 10:00	9/13/17	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	23	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	43B	10090	not provided	g	UCSD	S16285	24	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	43B	C57Bl/6	12986	feces	mouse gut metagenome	M	410661	43B_Month3_24		43B	B1	B	12/12/17	AZ51	magnetic bead	Thermo CORE	2	12.0	43B_Month3_24
43N_Month6_1	12986.43N.Month6.1		43	Month6	3/13/18 10:00	9/13/17	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	43N	10090	not provided	g	UCSD	S16285	1	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	43N	C57Bl/6	12986	feces	mouse gut metagenome	M	410661	43N_Month6_1		43N	B1	B	3/13/18	AZ51	magnetic bead	Thermo CORE	2	18.0	43N_Month6_1
43N_Month6_2	12986.43N.Month6.2		43	Month6	3/13/18 10:00	9/13/17	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	43N	10090	not provided	g	UCSD	S16285	2	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	43N	C57Bl/6	12986	feces	mouse gut metagenome	M	410661	43N_Month6_2		43N	B1	B	3/13/18	AZ51	magnetic bead	Thermo CORE	2	18.0	43N_Month6_2
43N_Month6_3	12986.43N.Month6.3		43	Month6	3/13/18 10:00	9/13/17	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	43N	10090	not provided	g	UCSD	S16285	3	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	43N	C57Bl/6	12986	feces	mouse gut metagenome	M	410661	43N_Month6_3		43N	B1	B	3/13/18	AZ51	magnetic bead	Thermo CORE	2	18.0	43N_Month6_3
43N_Month6_4	12986.43N.Month6.4		43	Month6	3/13/18 10:00	9/13/17	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	43N	10090	not provided	g	UCSD	S16285	4	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	43N	C57Bl/6	12986	feces	mouse gut metagenome	M	410661	43N_Month6_4		43N	B1	B	3/13/18	AZ51	magnetic bead	Thermo CORE	2	18.0	43N_Month6_4
43N_Month6_5	12986.43N.Month6.5		43	Month6	3/13/18 10:00	9/13/17	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	43N	10090	not provided	g	UCSD	S16285	5	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	43N	C57Bl/6	12986	feces	mouse gut metagenome	M	410661	43N_Month6_5		43N	B1	B	3/13/18	AZ51	magnetic bead	Thermo CORE	2	18.0	43N_Month6_5
43N_Month6_6	12986.43N.Month6.6		43	Month6	3/13/18 10:00	9/13/17	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	43N	10090	not provided	g	UCSD	S16285	6	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	43N	C57Bl/6	12986	feces	mouse gut metagenome	M	410661	43N_Month6_6		43N	B1	B	3/13/18	AZ51	magnetic bead	Thermo CORE	2	18.0	43N_Month6_6
43N_Month6_7	12986.43N.Month6.7		43	Month6	3/13/18 10:00	9/13/17	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	43N	10090	not provided	g	UCSD	S16285	7	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	43N	C57Bl/6	12986	feces	mouse gut metagenome	M	410661	43N_Month6_7		43N	B1	B	3/13/18	AZ51	magnetic bead	Thermo CORE	2	18.0	43N_Month6_7
43N_Month6_8	12986.43N.Month6.8		43	Month6	3/13/18 10:00	9/13/17	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	43N	10090	not provided	g	UCSD	S16285	8	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	43N	C57Bl/6	12986	feces	mouse gut metagenome	M	410661	43N_Month6_8		43N	B1	B	3/13/18	AZ51	magnetic bead	Thermo CORE	2	18.0	43N_Month6_8
43N_Month6_9	12986.43N.Month6.9		43	Month6	3/13/18 10:00	9/13/17	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	43N	10090	not provided	g	UCSD	S16285	9	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	43N	C57Bl/6	12986	feces	mouse gut metagenome	M	410661	43N_Month6_9		43N	B1	B	3/13/18	AZ51	magnetic bead	Thermo CORE	2	18.0	43N_Month6_9
43N_Month6_10	12986.43N.Month6.10		43	Month6	3/13/18 10:00	9/13/17	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	43N	10090	not provided	g	UCSD	S16285	10	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	43N	C57Bl/6	12986	feces	mouse gut metagenome	M	410661	43N_Month6_10		43N	B1	B	3/13/18	AZ51	magnetic bead	Thermo CORE	2	18.0	43N_Month6_10
43N_Month6_11	12986.43N.Month6.11		43	Month6	3/13/18 10:00	9/13/17	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	43N	10090	not provided	g	UCSD	S16285	11	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	43N	C57Bl/6	12986	feces	mouse gut metagenome	M	410661	43N_Month6_11		43N	B1	B	3/13/18	AZ51	magnetic bead	Thermo CORE	2	18.0	43N_Month6_11
43N_Month6_12	12986.43N.Month6.12		43	Month6	3/13/18 10:00	9/13/17	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	43N	10090	not provided	g	UCSD	S16285	12	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	43N	C57Bl/6	12986	feces	mouse gut metagenome	M	410661	43N_Month6_12		43N	B1	B	3/13/18	AZ51	magnetic bead	Thermo CORE	2	18.0	43N_Month6_12
43N_Month6_13	12986.43N.Month6.13		43	Month6	3/13/18 10:00	9/13/17	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	43N	10090	not provided	g	UCSD	S16285	13	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	43N	C57Bl/6	12986	feces	mouse gut metagenome	M	410661	43N_Month6_13		43N	B1	B	3/13/18	AZ51	magnetic bead	Thermo CORE	2	18.0	43N_Month6_13
43N_Month6_14	12986.43N.Month6.14		43	Month6	3/13/18 10:00	9/13/17	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	43N	10090	not provided	g	UCSD	S16285	14	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	43N	C57Bl/6	12986	feces	mouse gut metagenome	M	410661	43N_Month6_14		43N	B1	B	3/13/18	AZ51	magnetic bead	Thermo CORE	2	18.0	43N_Month6_14
43N_Month6_15	12986.43N.Month6.15		43	Month6	3/13/18 10:00	9/13/17	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	43N	10090	not provided	g	UCSD	S16285	15	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	43N	C57Bl/6	12986	feces	mouse gut metagenome	M	410661	43N_Month6_15		43N	B1	B	3/13/18	AZ51	magnetic bead	Thermo CORE	2	18.0	43N_Month6_15
43N_Month6_16	12986.43N.Month6.16		43	Month6	3/13/18 10:00	9/13/17	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	43N	10090	not provided	g	UCSD	S16285	16	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	43N	C57Bl/6	12986	feces	mouse gut metagenome	M	410661	43N_Month6_16		43N	B1	B	3/13/18	AZ51	magnetic bead	Thermo CORE	2	18.0	43N_Month6_16
43N_Month6_17	12986.43N.Month6.17		43	Month6	3/13/18 10:00	9/13/17	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	43N	10090	not provided	g	UCSD	S16285	17	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	43N	C57Bl/6	12986	feces	mouse gut metagenome	M	410661	43N_Month6_17		43N	B1	B	3/13/18	AZ51	magnetic bead	Thermo CORE	2	18.0	43N_Month6_17
43N_Month6_18	12986.43N.Month6.18		43	Month6	3/13/18 10:00	9/13/17	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	43N	10090	not provided	g	UCSD	S16285	18	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	43N	C57Bl/6	12986	feces	mouse gut metagenome	M	410661	43N_Month6_18		43N	B1	B	3/13/18	AZ51	magnetic bead	Thermo CORE	2	18.0	43N_Month6_18
43N_Month6_19	12986.43N.Month6.19		43	Month6	3/13/18 10:00	9/13/17	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	43N	10090	not provided	g	UCSD	S16285	19	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	43N	C57Bl/6	12986	feces	mouse gut metagenome	M	410661	43N_Month6_19		43N	B1	B	3/13/18	AZ51	magnetic bead	Thermo CORE	2	18.0	43N_Month6_19
43N_Month6_20	12986.43N.Month6.20		43	Month6	3/13/18 10:00	9/13/17	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	43N	10090	not provided	g	UCSD	S16285	20	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	43N	C57Bl/6	12986	feces	mouse gut metagenome	M	410661	43N_Month6_20		43N	B1	B	3/13/18	AZ51	magnetic bead	Thermo CORE	2	18.0	43N_Month6_20
43N_Month6_21	12986.43N.Month6.21		43	Month6	3/13/18 10:00	9/13/17	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	43N	10090	not provided	g	UCSD	S16285	21	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	43N	C57Bl/6	12986	feces	mouse gut metagenome	M	410661	43N_Month6_21		43N	B1	B	3/13/18	AZ51	magnetic bead	Thermo CORE	2	18.0	43N_Month6_21
43N_Month6_22	12986.43N.Month6.22		43	Month6	3/13/18 10:00	9/13/17	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	43N	10090	not provided	g	UCSD	S16285	22	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	43N	C57Bl/6	12986	feces	mouse gut metagenome	M	410661	43N_Month6_22		43N	B1	B	3/13/18	AZ51	magnetic bead	Thermo CORE	2	18.0	43N_Month6_22
43N_Month6_23	12986.43N.Month6.23		43	Month6	3/13/18 10:00	9/13/17	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	43N	10090	not provided	g	UCSD	S16285	23	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	43N	C57Bl/6	12986	feces	mouse gut metagenome	M	410661	43N_Month6_23		43N	B1	B	3/13/18	AZ51	magnetic bead	Thermo CORE	2	18.0	43N_Month6_23
43N_Month6_24	12986.43N.Month6.24		43	Month6	3/13/18 10:00	9/13/17	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	43N	10090	not provided	g	UCSD	S16285	24	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	43N	C57Bl/6	12986	feces	mouse gut metagenome	M	410661	43N_Month6_24		43N	B1	B	3/13/18	AZ51	magnetic bead	Thermo CORE	2	18.0	43N_Month6_24
43L_Month6_1	12986.43L.Month6.1		43	Month6	3/13/18 10:00	9/13/17	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	43L	10090	not provided	g	UCSD	S16285	1	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	43L	C57Bl/6	12986	feces	mouse gut metagenome	M	410661	43L_Month6_1		43L	B1	B	3/13/18	AZ51	magnetic bead	Thermo CORE	2	18.0	43L_Month6_1
43L_Month6_2	12986.43L.Month6.2		43	Month6	3/13/18 10:00	9/13/17	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	43L	10090	not provided	g	UCSD	S16285	2	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	43L	C57Bl/6	12986	feces	mouse gut metagenome	M	410661	43L_Month6_2		43L	B1	B	3/13/18	AZ51	magnetic bead	Thermo CORE	2	18.0	43L_Month6_2
43L_Month6_3	12986.43L.Month6.3		43	Month6	3/13/18 10:00	9/13/17	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	43L	10090	not provided	g	UCSD	S16285	3	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	43L	C57Bl/6	12986	feces	mouse gut metagenome	M	410661	43L_Month6_3		43L	B1	B	3/13/18	AZ51	magnetic bead	Thermo CORE	2	18.0	43L_Month6_3
43L_Month6_4	12986.43L.Month6.4		43	Month6	3/13/18 10:00	9/13/17	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	43L	10090	not provided	g	UCSD	S16285	4	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	43L	C57Bl/6	12986	feces	mouse gut metagenome	M	410661	43L_Month6_4		43L	B1	B	3/13/18	AZ51	magnetic bead	Thermo CORE	2	18.0	43L_Month6_4
43L_Month6_5	12986.43L.Month6.5		43	Month6	3/13/18 10:00	9/13/17	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	43L	10090	not provided	g	UCSD	S16285	5	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	43L	C57Bl/6	12986	feces	mouse gut metagenome	M	410661	43L_Month6_5		43L	B1	B	3/13/18	AZ51	magnetic bead	Thermo CORE	2	18.0	43L_Month6_5
43L_Month6_6	12986.43L.Month6.6		43	Month6	3/13/18 10:00	9/13/17	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	43L	10090	not provided	g	UCSD	S16285	6	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	43L	C57Bl/6	12986	feces	mouse gut metagenome	M	410661	43L_Month6_6		43L	B1	B	3/13/18	AZ51	magnetic bead	Thermo CORE	2	18.0	43L_Month6_6
43L_Month6_7	12986.43L.Month6.7		43	Month6	3/13/18 10:00	9/13/17	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	43L	10090	not provided	g	UCSD	S16285	7	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	43L	C57Bl/6	12986	feces	mouse gut metagenome	M	410661	43L_Month6_7		43L	B1	B	3/13/18	AZ51	magnetic bead	Thermo CORE	2	18.0	43L_Month6_7
43L_Month6_8	12986.43L.Month6.8		43	Month6	3/13/18 10:00	9/13/17	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	43L	10090	not provided	g	UCSD	S16285	8	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	43L	C57Bl/6	12986	feces	mouse gut metagenome	M	410661	43L_Month6_8		43L	B1	B	3/13/18	AZ51	magnetic bead	Thermo CORE	2	18.0	43L_Month6_8
43L_Month6_9	12986.43L.Month6.9		43	Month6	3/13/18 10:00	9/13/17	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	43L	10090	not provided	g	UCSD	S16285	9	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	43L	C57Bl/6	12986	feces	mouse gut metagenome	M	410661	43L_Month6_9		43L	B1	B	3/13/18	AZ51	magnetic bead	Thermo CORE	2	18.0	43L_Month6_9
