feature-id	short-id	qiita_sample_name	box_id	cage_id	collection_timepoint	collection_timestamp	date_colonized	diet	host_age	host_subject_id	isolate_number	mouse_dob	mouse_id	sex	mouse	dam	sire	date_collected	bacteria_strain	extraction_method	extraction_kit	run
28L_Month6_11_S667_AZ20_mut	28L_Month6_11	12986.28L.Month6.11	9	28	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	28L	11	5/2/17 0:00	28L	female	28L	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
28L_Month6_13_S669_AZ20_mut	28L_Month6_13	12986.28L.Month6.13	9	28	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	28L	13	5/2/17 0:00	28L	female	28L	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
28L_Month6_16_S672_AZ20_mut	28L_Month6_16	12986.28L.Month6.16	9	28	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	28L	16	5/2/17 0:00	28L	female	28L	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
28L_Month6_18_S674_AZ20_mut	28L_Month6_18	12986.28L.Month6.18	9	28	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	28L	18	5/2/17 0:00	28L	female	28L	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
28L_Month6_23_S679_AZ20_mut	28L_Month6_23	12986.28L.Month6.23	9	28	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	28L	23	5/2/17 0:00	28L	female	28L	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
28L_Month6_5_S66_AZ20_mut	28L_Month6_5	12986.28L.Month6.5	9	28	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	28L	5	5/2/17 0:00	28L	female	28L	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
28L_Month6_6_S662_AZ20_mut	28L_Month6_6	12986.28L.Month6.6	9	28	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	28L	6	5/2/17 0:00	28L	female	28L	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
28L_Month6_9_S665_AZ20_mut	28L_Month6_9	12986.28L.Month6.9	9	28	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	28L	9	5/2/17 0:00	28L	female	28L	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
28LL_Day7_11_S1057_AZ20_mut	28LL_Day7_11	12986.28LL.Day7.11	12	28	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	28LL	11	5/2/17 0:00	28LL	female	28LL	B1	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
28LL_Day7_2_S105_AZ20_mut	28LL_Day7_2	12986.28LL.Day7.2	12	28	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	28LL	2	5/2/17 0:00	28LL	female	28LL	B1	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
28LL_Day7_4_S102_AZ20_mut	28LL_Day7_4	12986.28LL.Day7.4	12	28	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	28LL	4	5/2/17 0:00	28LL	female	28LL	B1	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
28LL_Day7_8_S1054_AZ20_mut	28LL_Day7_8	12986.28LL.Day7.8	12	28	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	28LL	8	5/2/17 0:00	28LL	female	28LL	B1	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
28LL_Month3_12_S116_AZ20_mut	28LL_Month3_12	12986.28LL.Month3.12	3	28	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	28LL	12	5/2/17 0:00	28LL	female	28LL	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
28LL_Month3_2_S98_AZ20_mut	28LL_Month3_2	12986.28LL.Month3.2	3	28	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	28LL	2	5/2/17 0:00	28LL	female	28LL	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
28LL_Month3_4_S_AZ20_mut	28LL_Month3_4	12986.28LL.Month3.4	3	28	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	28LL	4	5/2/17 0:00	28LL	female	28LL	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
28LL_Month3_6_S102_AZ20_mut	28LL_Month3_6	12986.28LL.Month3.6	3	28	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	28LL	6	5/2/17 0:00	28LL	female	28LL	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
28LL_Month3_8_S104_AZ20_mut	28LL_Month3_8	12986.28LL.Month3.8	3	28	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	28LL	8	5/2/17 0:00	28LL	female	28LL	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
28N_Day3_1_S5_AZ20_mut	28N_Day3_1	12986.28N.Day3.1		28	Day3	7/15/17 10:00	7/12/17	RC	11	28N	1	5/2/17	28N	female	28N	B1	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
28N_Day3_10_S77_AZ20_mut	28N_Day3_10	12986.28N.Day3.10		28	Day3	7/15/17 10:00	7/12/17	RC	11	28N	10	5/2/17	28N	female	28N	B1	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
28N_Day3_11_S85_AZ20_mut	28N_Day3_11	12986.28N.Day3.11		28	Day3	7/15/17 10:00	7/12/17	RC	11	28N	11	5/2/17	28N	female	28N	B1	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
28N_Day3_12_S9_AZ20_mut	28N_Day3_12	12986.28N.Day3.12		28	Day3	7/15/17 10:00	7/12/17	RC	11	28N	12	5/2/17	28N	female	28N	B1	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
28N_Day3_13_S6_AZ20_mut	28N_Day3_13	12986.28N.Day3.13		28	Day3	7/15/17 10:00	7/12/17	RC	11	28N	13	5/2/17	28N	female	28N	B1	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
28N_Day3_15_S22_AZ20_mut	28N_Day3_15	12986.28N.Day3.15		28	Day3	7/15/17 10:00	7/12/17	RC	11	28N	15	5/2/17	28N	female	28N	B1	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
28N_Day3_17_S38_AZ20_mut	28N_Day3_17	12986.28N.Day3.17		28	Day3	7/15/17 10:00	7/12/17	RC	11	28N	17	5/2/17	28N	female	28N	B1	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
28N_Day3_18_S46_AZ20_mut	28N_Day3_18	12986.28N.Day3.18		28	Day3	7/15/17 10:00	7/12/17	RC	11	28N	18	5/2/17	28N	female	28N	B1	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
28N_Day3_2_S1_AZ20_mut	28N_Day3_2	12986.28N.Day3.2		28	Day3	7/15/17 10:00	7/12/17	RC	11	28N	2	5/2/17	28N	female	28N	B1	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
28N_Day3_22_S78_AZ20_mut	28N_Day3_22	12986.28N.Day3.22		28	Day3	7/15/17 10:00	7/12/17	RC	11	28N	22	5/2/17	28N	female	28N	B1	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
28N_Day3_24_S94_AZ20_mut	28N_Day3_24	12986.28N.Day3.24		28	Day3	7/15/17 10:00	7/12/17	RC	11	28N	24	5/2/17	28N	female	28N	B1	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
28N_Day3_5_S37_AZ20_mut	28N_Day3_5	12986.28N.Day3.5		28	Day3	7/15/17 10:00	7/12/17	RC	11	28N	5	5/2/17	28N	female	28N	B1	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
28N_Day3_6_S45_AZ20_mut	28N_Day3_6	12986.28N.Day3.6		28	Day3	7/15/17 10:00	7/12/17	RC	11	28N	6	5/2/17	28N	female	28N	B1	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
28N_Day3_7_S5_AZ20_mut	28N_Day3_7	12986.28N.Day3.7		28	Day3	7/15/17 10:00	7/12/17	RC	11	28N	7	5/2/17	28N	female	28N	B1	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
28N_Day3_8_S61_AZ20_mut	28N_Day3_8	12986.28N.Day3.8		28	Day3	7/15/17 10:00	7/12/17	RC	11	28N	8	5/2/17	28N	female	28N	B1	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
28N_Day7_11_S1012_AZ20_mut	28N_Day7_11	12986.28N.Day7.11	12	28	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	28N	11	5/2/17 0:00	28N	female	28N	B1	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
28N_Day7_13_S1179_AZ20_mut	28N_Day7_13	12986.28N.Day7.13	16	28	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	28N	13	5/2/17 0:00	28N	female	28N	B1	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
28N_Day7_15_S118_AZ20_mut	28N_Day7_15	12986.28N.Day7.15	16	28	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	28N	15	5/2/17 0:00	28N	female	28N	B1	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
28N_Day7_19_S1185_AZ20_mut	28N_Day7_19	12986.28N.Day7.19	16	28	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	28N	19	5/2/17 0:00	28N	female	28N	B1	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
28N_Day7_20_S1186_AZ20_mut	28N_Day7_20	12986.28N.Day7.20	16	28	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	28N	20	5/2/17 0:00	28N	female	28N	B1	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
28N_Day7_21_S1187_AZ20_mut	28N_Day7_21	12986.28N.Day7.21	16	28	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	28N	21	5/2/17 0:00	28N	female	28N	B1	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
28N_Day7_4_S1036_AZ20_mut	28N_Day7_4	12986.28N.Day7.4	12	28	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	28N	4	5/2/17 0:00	28N	female	28N	B1	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
28N_Month1_1_S101_AZ20_mut	28N_Month1_1	12986.28N.Month1.1		28	Month1	7/15/17 10:00	7/12/17	RC	11	28N	1	5/2/17	28N	female	28N	B1	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
28N_Month1_10_S17_AZ20_mut	28N_Month1_10	12986.28N.Month1.10		28	Month1	7/15/17 10:00	7/12/17	RC	11	28N	10	5/2/17	28N	female	28N	B1	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
28N_Month1_11_S181_AZ20_mut	28N_Month1_11	12986.28N.Month1.11		28	Month1	7/15/17 10:00	7/12/17	RC	11	28N	11	5/2/17	28N	female	28N	B1	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
28N_Month1_13_S102_AZ20_mut	28N_Month1_13	12986.28N.Month1.13		28	Month1	7/15/17 10:00	7/12/17	RC	11	28N	13	5/2/17	28N	female	28N	B1	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
28N_Month1_14_S11_AZ20_mut	28N_Month1_14	12986.28N.Month1.14		28	Month1	7/15/17 10:00	7/12/17	RC	11	28N	14	5/2/17	28N	female	28N	B1	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
28N_Month1_15_S118_AZ20_mut	28N_Month1_15	12986.28N.Month1.15		28	Month1	7/15/17 10:00	7/12/17	RC	11	28N	15	5/2/17	28N	female	28N	B1	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
28N_Month1_17_S134_AZ20_mut	28N_Month1_17	12986.28N.Month1.17		28	Month1	7/15/17 10:00	7/12/17	RC	11	28N	17	5/2/17	28N	female	28N	B1	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
28N_Month1_19_S15_AZ20_mut	28N_Month1_19	12986.28N.Month1.19		28	Month1	7/15/17 10:00	7/12/17	RC	11	28N	19	5/2/17	28N	female	28N	B1	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
28N_Month1_20_S158_AZ20_mut	28N_Month1_20	12986.28N.Month1.20		28	Month1	7/15/17 10:00	7/12/17	RC	11	28N	20	5/2/17	28N	female	28N	B1	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
28N_Month1_21_S166_AZ20_mut	28N_Month1_21	12986.28N.Month1.21		28	Month1	7/15/17 10:00	7/12/17	RC	11	28N	21	5/2/17	28N	female	28N	B1	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
28N_Month1_22_S174_AZ20_mut	28N_Month1_22	12986.28N.Month1.22		28	Month1	7/15/17 10:00	7/12/17	RC	11	28N	22	5/2/17	28N	female	28N	B1	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
28N_Month1_23_S182_AZ20_mut	28N_Month1_23	12986.28N.Month1.23		28	Month1	7/15/17 10:00	7/12/17	RC	11	28N	23	5/2/17	28N	female	28N	B1	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
28N_Month1_24_S19_AZ20_mut	28N_Month1_24	12986.28N.Month1.24		28	Month1	7/15/17 10:00	7/12/17	RC	11	28N	24	5/2/17	28N	female	28N	B1	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
28N_Month1_3_S117_AZ20_mut	28N_Month1_3	12986.28N.Month1.3		28	Month1	7/15/17 10:00	7/12/17	RC	11	28N	3	5/2/17	28N	female	28N	B1	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
28N_Month1_5_S1_AZ20_mut	28N_Month1_5	12986.28N.Month1.5		28	Month1	7/15/17 10:00	7/12/17	RC	11	28N	5	5/2/17	28N	female	28N	B1	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
28N_Month1_6_S141_AZ20_mut	28N_Month1_6	12986.28N.Month1.6		28	Month1	7/15/17 10:00	7/12/17	RC	11	28N	6	5/2/17	28N	female	28N	B1	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
28N_Month1_9_S165_AZ20_mut	28N_Month1_9	12986.28N.Month1.9		28	Month1	7/15/17 10:00	7/12/17	RC	11	28N	9	5/2/17	28N	female	28N	B1	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
28N_Month3_1_S14_AZ20_mut	28N_Month3_1	12986.28N.Month3.1	3	28	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	28N	1	5/2/17 0:00	28N	female	28N	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
28N_Month3_10_S15_AZ20_mut	28N_Month3_10	12986.28N.Month3.10	3	28	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	28N	10	5/2/17 0:00	28N	female	28N	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
28N_Month3_13_S414_AZ20_mut	28N_Month3_13	12986.28N.Month3.13	5	28	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	28N	13	5/2/17 0:00	28N	female	28N	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
28N_Month3_15_S416_AZ20_mut	28N_Month3_15	12986.28N.Month3.15	5	28	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	28N	15	5/2/17 0:00	28N	female	28N	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
28N_Month3_19_S428_AZ20_mut	28N_Month3_19	12986.28N.Month3.19	5	28	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	28N	19	5/2/17 0:00	28N	female	28N	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
28N_Month3_2_S142_AZ20_mut	28N_Month3_2	12986.28N.Month3.2	3	28	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	28N	2	5/2/17 0:00	28N	female	28N	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
28N_Month3_23_S432_AZ20_mut	28N_Month3_23	12986.28N.Month3.23	5	28	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	28N	23	5/2/17 0:00	28N	female	28N	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
28N_Month3_4_S144_AZ20_mut	28N_Month3_4	12986.28N.Month3.4	3	28	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	28N	4	5/2/17 0:00	28N	female	28N	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
28N_Month3_5_S145_AZ20_mut	28N_Month3_5	12986.28N.Month3.5	3	28	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	28N	5	5/2/17 0:00	28N	female	28N	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
28N_Month3_7_S147_AZ20_mut	28N_Month3_7	12986.28N.Month3.7	3	28	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	28N	7	5/2/17 0:00	28N	female	28N	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
28N_Month6_15_S647_AZ20_mut	28N_Month6_15	12986.28N.Month6.15	8	28	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	28N	15	5/2/17 0:00	28N	female	28N	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
28N_Month6_17_S649_AZ20_mut	28N_Month6_17	12986.28N.Month6.17	8	28	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	28N	17	5/2/17 0:00	28N	female	28N	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
28N_Month6_19_S65_AZ20_mut	28N_Month6_19	12986.28N.Month6.19	8	28	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	28N	19	5/2/17 0:00	28N	female	28N	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
28N_Month6_21_S65_AZ20_mut	28N_Month6_21	12986.28N.Month6.21	8	28	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	28N	21	5/2/17 0:00	28N	female	28N	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
28N_Month6_23_S655_AZ20_mut	28N_Month6_23	12986.28N.Month6.23	8	28	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	28N	23	5/2/17 0:00	28N	female	28N	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
28N_Month6_3_S635_AZ20_mut	28N_Month6_3	12986.28N.Month6.3	8	28	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	28N	3	5/2/17 0:00	28N	female	28N	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
28N_Month6_4_S636_AZ20_mut	28N_Month6_4	12986.28N.Month6.4	8	28	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	28N	4	5/2/17 0:00	28N	female	28N	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
28N_Month6_8_S64_AZ20_mut	28N_Month6_8	12986.28N.Month6.8	8	28	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	28N	8	5/2/17 0:00	28N	female	28N	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
28R_Day7_1_S1022_AZ20_mut	28R_Day7_1	12986.28R.Day7.1	12	28	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	28R	1	5/2/17 0:00	28R	female	28R	B1	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
28R_Day7_15_S1204_AZ20_mut	28R_Day7_15	12986.28R.Day7.15	16	28	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	28R	15	5/2/17 0:00	28R	female	28R	B1	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
28R_Day7_21_S12_AZ20_mut	28R_Day7_21	12986.28R.Day7.21	16	28	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	28R	21	5/2/17 0:00	28R	female	28R	B1	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
28R_Day7_24_S121_AZ20_mut	28R_Day7_24	12986.28R.Day7.24	16	28	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	28R	24	5/2/17 0:00	28R	female	28R	B1	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
28R_Day7_3_S1006_AZ20_mut	28R_Day7_3	12986.28R.Day7.3	12	28	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	28R	3	5/2/17 0:00	28R	female	28R	B1	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
28R_Day7_6_S106_AZ20_mut	28R_Day7_6	12986.28R.Day7.6	12	28	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	28R	6	5/2/17 0:00	28R	female	28R	B1	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
28R_Month3_10_S247_AZ20_mut	28R_Month3_10	12986.28R.Month3.10	2	28	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	28R	10	5/2/17 0:00	28R	female	28R	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
28R_Month3_16_S39_AZ20_mut	28R_Month3_16	12986.28R.Month3.16	5	28	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	28R	16	5/2/17 0:00	28R	female	28R	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
28R_Month3_17_S394_AZ20_mut	28R_Month3_17	12986.28R.Month3.17	5	28	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	28R	17	5/2/17 0:00	28R	female	28R	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
28R_Month3_9_S246_AZ20_mut	28R_Month3_9	12986.28R.Month3.9	2	28	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	28R	9	5/2/17 0:00	28R	female	28R	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
28R_Month6_2_S682_AZ20_mut	28R_Month6_2	12986.28R.Month6.2	9	28	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	28R	2	5/2/17 0:00	28R	female	28R	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
28R_Month6_21_S7_AZ20_mut	28R_Month6_21	12986.28R.Month6.21	9	28	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	28R	21	5/2/17 0:00	28R	female	28R	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
28R_Month6_23_S7_AZ20_mut	28R_Month6_23	12986.28R.Month6.23	9	28	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	28R	23	5/2/17 0:00	28R	female	28R	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
28R_Month6_5_S685_AZ20_mut	28R_Month6_5	12986.28R.Month6.5	9	28	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	28R	5	5/2/17 0:00	28R	female	28R	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
28R_Month6_7_S687_AZ20_mut	28R_Month6_7	12986.28R.Month6.7	9	28	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	28R	7	5/2/17 0:00	28R	female	28R	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
29B_Day7_14_S1254_AZ20_mut	29B_Day7_14	12986.29B.Day7.14	17	29	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	29B	14	5/2/17 0:00	29B	male	29B	B2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
29B_Day7_15_S1255_AZ20_mut	29B_Day7_15	12986.29B.Day7.15	17	29	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	29B	15	5/2/17 0:00	29B	male	29B	B2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
29B_Day7_20_S126_AZ20_mut	29B_Day7_20	12986.29B.Day7.20	17	29	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	29B	20	5/2/17 0:00	29B	male	29B	B2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
29B_Day7_8_S914_AZ20_mut	29B_Day7_8	12986.29B.Day7.8	13	29	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	29B	8	5/2/17 0:00	29B	male	29B	B2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
29L_Day7_10_S88_AZ20_mut	29L_Day7_10	12986.29L.Day7.10	13	29	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	29L	10	5/2/17 0:00	29L	male	29L	B2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
29L_Day7_12_S882_AZ20_mut	29L_Day7_12	12986.29L.Day7.12	13	29	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	29L	12	5/2/17 0:00	29L	male	29L	B2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
29L_Day7_2_S872_AZ20_mut	29L_Day7_2	12986.29L.Day7.2	13	29	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	29L	2	5/2/17 0:00	29L	male	29L	B2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
29L_Day7_22_S1235_AZ20_mut	29L_Day7_22	12986.29L.Day7.22	16	29	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	29L	22	5/2/17 0:00	29L	male	29L	B2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
29L_Day7_3_S87_AZ20_mut	29L_Day7_3	12986.29L.Day7.3	13	29	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	29L	3	5/2/17 0:00	29L	male	29L	B2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
29L_Day7_4_S874_AZ20_mut	29L_Day7_4	12986.29L.Day7.4	13	29	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	29L	4	5/2/17 0:00	29L	male	29L	B2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
29L_Day7_5_S875_AZ20_mut	29L_Day7_5	12986.29L.Day7.5	13	29	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	29L	5	5/2/17 0:00	29L	male	29L	B2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
29L_Day7_6_S876_AZ20_mut	29L_Day7_6	12986.29L.Day7.6	13	29	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	29L	6	5/2/17 0:00	29L	male	29L	B2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
29L_Day7_7_S877_AZ20_mut	29L_Day7_7	12986.29L.Day7.7	13	29	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	29L	7	5/2/17 0:00	29L	male	29L	B2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
29L_Day7_8_S878_AZ20_mut	29L_Day7_8	12986.29L.Day7.8	13	29	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	29L	8	5/2/17 0:00	29L	male	29L	B2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
29L_Day7_9_S879_AZ20_mut	29L_Day7_9	12986.29L.Day7.9	13	29	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	29L	9	5/2/17 0:00	29L	male	29L	B2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
29LL_Day7_10_S892_AZ20_mut	29LL_Day7_10	12986.29LL.Day7.10	13	29	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	29LL	10	5/2/17 0:00	29LL	male	29LL	B2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
29LL_Day7_11_S89_AZ20_mut	29LL_Day7_11	12986.29LL.Day7.11	13	29	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	29LL	11	5/2/17 0:00	29LL	male	29LL	B2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
29LL_Day7_12_S894_AZ20_mut	29LL_Day7_12	12986.29LL.Day7.12	13	29	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	29LL	12	5/2/17 0:00	29LL	male	29LL	B2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
29LL_Day7_14_S1239_AZ20_mut	29LL_Day7_14	12986.29LL.Day7.14	16	29	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	29LL	14	5/2/17 0:00	29LL	male	29LL	B2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
29LL_Day7_15_S124_AZ20_mut	29LL_Day7_15	12986.29LL.Day7.15	16	29	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	29LL	15	5/2/17 0:00	29LL	male	29LL	B2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
