sample,phage_id,VIRSorter category,Circular,Prophage,Gene count,Strand switches,potential AMG count,Transposase present,Possible Non-Viral Contig,Viral genes with unknown function,Viral genes with host benefits,Viral structure genes,Viral hypothetical genes,Viral genes with viral benefits,Viral replication genes,identification,simple_id
46N_Day7_4_S1359,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,1.0,0.0,11.0,0.0,1.0,./DRAMv/46N_Day7_4_S1359/dramv-distill/vMAG_stats.tsv,46N_Day7_4
46N_Day7_5_S1367,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,5.0,14.0,10.0,5.0,7.0,./DRAMv/46N_Day7_5_S1367/dramv-distill/vMAG_stats.tsv,46N_Day7_5
46N_Day7_5_S1367,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,3.0,11.0,12.0,4.0,4.0,./DRAMv/46N_Day7_5_S1367/dramv-distill/vMAG_stats.tsv,46N_Day7_5
46N_Day7_5_S1367,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,0.0,1.0,11.0,0.0,1.0,./DRAMv/46N_Day7_5_S1367/dramv-distill/vMAG_stats.tsv,46N_Day7_5
46N_Day7_6_S1375,4__0_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,2.0,0.0,11.0,0.0,0.0,./DRAMv/46N_Day7_6_S1375/dramv-distill/vMAG_stats.tsv,46N_Day7_6
46N_Day7_6_S1375,5__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,22.0,0.0,10.0,2.0,7.0,./DRAMv/46N_Day7_6_S1375/dramv-distill/vMAG_stats.tsv,46N_Day7_6
46N_Day7_6_S1375,7__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,17.0,2.0,12.0,1.0,2.0,./DRAMv/46N_Day7_6_S1375/dramv-distill/vMAG_stats.tsv,46N_Day7_6
46N_Day7_8_S1391,5__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,22.0,0.0,10.0,2.0,7.0,./DRAMv/46N_Day7_8_S1391/dramv-distill/vMAG_stats.tsv,46N_Day7_8
46N_Day7_8_S1391,7__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,18.0,2.0,11.0,1.0,2.0,./DRAMv/46N_Day7_8_S1391/dramv-distill/vMAG_stats.tsv,46N_Day7_8
46N_Day7_7_S138,14__full_1-cat_1,1,False,False,62,12,0,False,0.0967741935483871,20.0,23.0,2.0,10.0,2.0,5.0,./DRAMv/46N_Day7_7_S138/dramv-distill/vMAG_stats.tsv,46N_Day7_7
46N_Day7_7_S138,4__0_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,2.0,0.0,11.0,0.0,0.0,./DRAMv/46N_Day7_7_S138/dramv-distill/vMAG_stats.tsv,46N_Day7_7
46N_Day7_7_S138,6__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,17.0,3.0,12.0,1.0,1.0,./DRAMv/46N_Day7_7_S138/dramv-distill/vMAG_stats.tsv,46N_Day7_7
46N_Day7_9_S1399,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,7.0,9.0,10.0,10.0,5.0,./DRAMv/46N_Day7_9_S1399/dramv-distill/vMAG_stats.tsv,46N_Day7_9
46N_Day7_9_S1399,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,6.0,7.0,12.0,8.0,1.0,./DRAMv/46N_Day7_9_S1399/dramv-distill/vMAG_stats.tsv,46N_Day7_9
46N_Day7_9_S1399,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,1.0,1.0,11.0,0.0,0.0,./DRAMv/46N_Day7_9_S1399/dramv-distill/vMAG_stats.tsv,46N_Day7_9
46N_Month10_10_S655_L002,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,5.0,14.0,10.0,5.0,7.0,./DRAMv/46N_Month10_10_S655_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_10
46N_Month10_10_S655_L002,1__1_partial_1-cat_1,1,False,False,47,7,0,False,0.06382978723404255,11.0,3.0,11.0,14.0,4.0,4.0,./DRAMv/46N_Month10_10_S655_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_10
46N_Month10_10_S655_L002,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,0.0,1.0,11.0,0.0,1.0,./DRAMv/46N_Month10_10_S655_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_10
46N_Month10_11_S663_L002,5__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,8.0,7.0,10.0,2.0,14.0,./DRAMv/46N_Month10_11_S663_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_11
46N_Month10_11_S663_L002,6__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,6.0,7.0,11.0,1.0,9.0,./DRAMv/46N_Month10_11_S663_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_11
46N_Month10_13_S584_L002,5__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,5.0,14.0,10.0,5.0,7.0,./DRAMv/46N_Month10_13_S584_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_13
46N_Month10_13_S584_L002,7__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,3.0,11.0,11.0,5.0,4.0,./DRAMv/46N_Month10_13_S584_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_13
46N_Month10_12_S671_L002,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,8.0,7.0,10.0,2.0,14.0,./DRAMv/46N_Month10_12_S671_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_12
46N_Month10_12_S671_L002,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,5.0,7.0,12.0,1.0,9.0,./DRAMv/46N_Month10_12_S671_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_12
46N_Month10_12_S671_L002,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,0.0,1.0,11.0,0.0,1.0,./DRAMv/46N_Month10_12_S671_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_12
46N_Month10_14_S592_L002,5__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,22.0,0.0,10.0,2.0,7.0,./DRAMv/46N_Month10_14_S592_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_14
46N_Month10_14_S592_L002,7__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,18.0,2.0,11.0,1.0,2.0,./DRAMv/46N_Month10_14_S592_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_14
46N_Month10_15_S600_L002,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,22.0,0.0,10.0,2.0,7.0,./DRAMv/46N_Month10_15_S600_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_15
46N_Month10_15_S600_L002,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,17.0,2.0,12.0,1.0,2.0,./DRAMv/46N_Month10_15_S600_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_15
46N_Month10_15_S600_L002,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,2.0,0.0,11.0,0.0,0.0,./DRAMv/46N_Month10_15_S600_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_15
46N_Month10_16_S608_L002,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,22.0,0.0,10.0,4.0,5.0,./DRAMv/46N_Month10_16_S608_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_16
46N_Month10_16_S608_L002,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,17.0,2.0,12.0,2.0,1.0,./DRAMv/46N_Month10_16_S608_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_16
46N_Month10_16_S608_L002,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,2.0,0.0,11.0,0.0,0.0,./DRAMv/46N_Month10_16_S608_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_16
46N_Month10_17_S616_L002,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,5.0,11.0,10.0,5.0,10.0,./DRAMv/46N_Month10_17_S616_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_17
46N_Month10_17_S616_L002,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,3.0,9.0,12.0,3.0,7.0,./DRAMv/46N_Month10_17_S616_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_17
46N_Month10_17_S616_L002,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,0.0,1.0,11.0,0.0,1.0,./DRAMv/46N_Month10_17_S616_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_17
46N_Month10_18_S624_L002,5__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,5.0,14.0,10.0,5.0,7.0,./DRAMv/46N_Month10_18_S624_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_18
46N_Month10_18_S624_L002,7__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,3.0,11.0,11.0,5.0,4.0,./DRAMv/46N_Month10_18_S624_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_18
46N_Month10_19_S632_L002,5__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,16.0,0.0,10.0,10.0,5.0,./DRAMv/46N_Month10_19_S632_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_19
46N_Month10_19_S632_L002,7__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,11.0,2.0,11.0,9.0,1.0,./DRAMv/46N_Month10_19_S632_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_19
46N_Month10_1_S583_L002,5__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,22.0,0.0,10.0,4.0,5.0,./DRAMv/46N_Month10_1_S583_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_1
46N_Month10_1_S583_L002,7__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,18.0,2.0,11.0,2.0,1.0,./DRAMv/46N_Month10_1_S583_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_1
46N_Month10_20_S640_L002,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,8.0,7.0,10.0,2.0,14.0,./DRAMv/46N_Month10_20_S640_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_20
46N_Month10_20_S640_L002,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,5.0,7.0,12.0,1.0,9.0,./DRAMv/46N_Month10_20_S640_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_20
46N_Month10_20_S640_L002,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,0.0,1.0,11.0,0.0,1.0,./DRAMv/46N_Month10_20_S640_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_20
46N_Month10_21_S648_L002,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,5.0,14.0,10.0,5.0,7.0,./DRAMv/46N_Month10_21_S648_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_21
46N_Month10_21_S648_L002,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,3.0,11.0,12.0,4.0,4.0,./DRAMv/46N_Month10_21_S648_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_21
46N_Month10_21_S648_L002,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,0.0,1.0,11.0,0.0,1.0,./DRAMv/46N_Month10_21_S648_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_21
46N_Month10_22_S656_L002,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,8.0,14.0,10.0,2.0,7.0,./DRAMv/46N_Month10_22_S656_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_22
46N_Month10_22_S656_L002,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,5.0,11.0,12.0,1.0,5.0,./DRAMv/46N_Month10_22_S656_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_22
46N_Month10_22_S656_L002,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,0.0,1.0,11.0,0.0,1.0,./DRAMv/46N_Month10_22_S656_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_22
46N_Month10_23_S664_L002,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,22.0,0.0,10.0,2.0,7.0,./DRAMv/46N_Month10_23_S664_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_23
46N_Month10_23_S664_L002,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,17.0,2.0,12.0,1.0,2.0,./DRAMv/46N_Month10_23_S664_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_23
46N_Month10_23_S664_L002,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,2.0,0.0,11.0,0.0,0.0,./DRAMv/46N_Month10_23_S664_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_23
46N_Month10_24_S672_L002,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,22.0,2.0,10.0,2.0,5.0,./DRAMv/46N_Month10_24_S672_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_24
46N_Month10_24_S672_L002,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,17.0,3.0,12.0,1.0,1.0,./DRAMv/46N_Month10_24_S672_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_24
46N_Month10_24_S672_L002,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,2.0,0.0,11.0,0.0,0.0,./DRAMv/46N_Month10_24_S672_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_24
46N_Month10_2_S591_L002,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,5.0,7.0,10.0,5.0,14.0,./DRAMv/46N_Month10_2_S591_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_2
46N_Month10_2_S591_L002,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,3.0,6.0,12.0,4.0,9.0,./DRAMv/46N_Month10_2_S591_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_2
46N_Month10_2_S591_L002,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,0.0,1.0,11.0,0.0,1.0,./DRAMv/46N_Month10_2_S591_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_2
46N_Month10_3_S599_L002,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,7.0,14.0,10.0,5.0,5.0,./DRAMv/46N_Month10_3_S599_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_3
46N_Month10_3_S599_L002,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,6.0,11.0,12.0,4.0,1.0,./DRAMv/46N_Month10_3_S599_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_3
46N_Month10_3_S599_L002,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,1.0,1.0,11.0,0.0,0.0,./DRAMv/46N_Month10_3_S599_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_3
46N_Month10_4_S607_L002,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,22.0,2.0,10.0,2.0,5.0,./DRAMv/46N_Month10_4_S607_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_4
46N_Month10_4_S607_L002,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,17.0,3.0,12.0,1.0,1.0,./DRAMv/46N_Month10_4_S607_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_4
46N_Month10_4_S607_L002,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,2.0,0.0,11.0,0.0,0.0,./DRAMv/46N_Month10_4_S607_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_4
46N_Month10_5_S615_L002,5__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,5.0,9.0,10.0,10.0,7.0,./DRAMv/46N_Month10_5_S615_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_5
46N_Month10_5_S615_L002,7__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,3.0,7.0,11.0,9.0,4.0,./DRAMv/46N_Month10_5_S615_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_5
46N_Month10_6_S623_L002,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,19.0,0.0,10.0,2.0,10.0,./DRAMv/46N_Month10_6_S623_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_6
46N_Month10_6_S623_L002,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,14.0,2.0,12.0,1.0,5.0,./DRAMv/46N_Month10_6_S623_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_6
46N_Month10_6_S623_L002,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,2.0,0.0,11.0,0.0,0.0,./DRAMv/46N_Month10_6_S623_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_6
46N_Month10_7_S631_L002,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,8.0,14.0,10.0,2.0,7.0,./DRAMv/46N_Month10_7_S631_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_7
46N_Month10_7_S631_L002,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,5.0,11.0,12.0,1.0,5.0,./DRAMv/46N_Month10_7_S631_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_7
46N_Month10_7_S631_L002,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,0.0,1.0,11.0,0.0,1.0,./DRAMv/46N_Month10_7_S631_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_7
46N_Month10_8_S639_L002,1__0_partial_1-cat_1,1,False,False,60,11,0,False,0.08333333333333333,19.0,5.0,14.0,10.0,5.0,7.0,./DRAMv/46N_Month10_8_S639_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_8
46N_Month10_8_S639_L002,1__1_partial_1-cat_1,1,False,False,46,8,0,False,0.06521739130434782,11.0,3.0,11.0,12.0,5.0,4.0,./DRAMv/46N_Month10_8_S639_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_8
46N_Month10_9_S647_L002,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,15.0,0.0,10.0,2.0,14.0,./DRAMv/46N_Month10_9_S647_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_9
46N_Month10_9_S647_L002,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,10.0,2.0,12.0,1.0,9.0,./DRAMv/46N_Month10_9_S647_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_9
46N_Month10_9_S647_L002,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,1.0,0.0,11.0,0.0,1.0,./DRAMv/46N_Month10_9_S647_L002/dramv-distill/vMAG_stats.tsv,46N_Month10_9
46N_Month1_10_S559_L002,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,5.0,12.0,10.0,5.0,9.0,./DRAMv/46N_Month1_10_S559_L002/dramv-distill/vMAG_stats.tsv,46N_Month1_10
46N_Month1_10_S559_L002,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,3.0,10.0,12.0,3.0,6.0,./DRAMv/46N_Month1_10_S559_L002/dramv-distill/vMAG_stats.tsv,46N_Month1_10
46N_Month1_10_S559_L002,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,0.0,1.0,11.0,0.0,1.0,./DRAMv/46N_Month1_10_S559_L002/dramv-distill/vMAG_stats.tsv,46N_Month1_10
46N_Month1_11_S567_L002,4__0_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,2.0,0.0,11.0,0.0,0.0,./DRAMv/46N_Month1_11_S567_L002/dramv-distill/vMAG_stats.tsv,46N_Month1_11
46N_Month1_11_S567_L002,5__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,22.0,0.0,10.0,2.0,7.0,./DRAMv/46N_Month1_11_S567_L002/dramv-distill/vMAG_stats.tsv,46N_Month1_11
46N_Month1_11_S567_L002,7__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,17.0,2.0,12.0,1.0,2.0,./DRAMv/46N_Month1_11_S567_L002/dramv-distill/vMAG_stats.tsv,46N_Month1_11
46N_Month1_12_S575_L002,13__full_1-cat_1,1,False,False,62,12,0,False,0.0967741935483871,20.0,20.0,0.0,10.0,4.0,8.0,./DRAMv/46N_Month1_12_S575_L002/dramv-distill/vMAG_stats.tsv,46N_Month1_12
46N_Month1_12_S575_L002,2__0_partial_1-cat_1,1,False,False,46,8,0,False,0.06521739130434782,11.0,14.0,2.0,13.0,2.0,4.0,./DRAMv/46N_Month1_12_S575_L002/dramv-distill/vMAG_stats.tsv,46N_Month1_12
46N_Month1_12_S575_L002,4__0_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,2.0,0.0,11.0,0.0,0.0,./DRAMv/46N_Month1_12_S575_L002/dramv-distill/vMAG_stats.tsv,46N_Month1_12
46N_Month1_13_S488_L002,1__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,3.0,7.0,11.0,4.0,9.0,./DRAMv/46N_Month1_13_S488_L002/dramv-distill/vMAG_stats.tsv,46N_Month1_13
46N_Month1_13_S488_L002,1__1_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,0.0,1.0,11.0,0.0,1.0,./DRAMv/46N_Month1_13_S488_L002/dramv-distill/vMAG_stats.tsv,46N_Month1_13
46N_Month1_15_S504_L002,4__0_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,1.0,0.0,11.0,0.0,1.0,./DRAMv/46N_Month1_15_S504_L002/dramv-distill/vMAG_stats.tsv,46N_Month1_15
46N_Month1_15_S504_L002,5__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,15.0,0.0,10.0,2.0,14.0,./DRAMv/46N_Month1_15_S504_L002/dramv-distill/vMAG_stats.tsv,46N_Month1_15
46N_Month1_15_S504_L002,7__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,10.0,2.0,12.0,1.0,9.0,./DRAMv/46N_Month1_15_S504_L002/dramv-distill/vMAG_stats.tsv,46N_Month1_15
46N_Month1_14_S496_L002,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,5.0,7.0,10.0,5.0,14.0,./DRAMv/46N_Month1_14_S496_L002/dramv-distill/vMAG_stats.tsv,46N_Month1_14
46N_Month1_14_S496_L002,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,3.0,6.0,12.0,4.0,9.0,./DRAMv/46N_Month1_14_S496_L002/dramv-distill/vMAG_stats.tsv,46N_Month1_14
46N_Month1_14_S496_L002,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,0.0,1.0,11.0,0.0,1.0,./DRAMv/46N_Month1_14_S496_L002/dramv-distill/vMAG_stats.tsv,46N_Month1_14
46N_Month1_16_S512_L002,1__0_partial_1-cat_1,1,False,False,60,11,0,False,0.08333333333333333,19.0,5.0,7.0,10.0,5.0,14.0,./DRAMv/46N_Month1_16_S512_L002/dramv-distill/vMAG_stats.tsv,46N_Month1_16
46N_Month1_16_S512_L002,1__1_partial_1-cat_1,1,False,False,46,8,0,False,0.06521739130434782,11.0,3.0,7.0,12.0,4.0,9.0,./DRAMv/46N_Month1_16_S512_L002/dramv-distill/vMAG_stats.tsv,46N_Month1_16
46N_Month1_17_S520_L002,2__0_partial_1-cat_1,1,False,False,46,8,0,False,0.06521739130434782,11.0,3.0,11.0,12.0,4.0,5.0,./DRAMv/46N_Month1_17_S520_L002/dramv-distill/vMAG_stats.tsv,46N_Month1_17
46N_Month1_17_S520_L002,3__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,5.0,14.0,10.0,5.0,7.0,./DRAMv/46N_Month1_17_S520_L002/dramv-distill/vMAG_stats.tsv,46N_Month1_17
46N_Month1_18_S528_L002,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,22.0,0.0,10.0,2.0,7.0,./DRAMv/46N_Month1_18_S528_L002/dramv-distill/vMAG_stats.tsv,46N_Month1_18
46N_Month1_18_S528_L002,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,17.0,2.0,12.0,1.0,2.0,./DRAMv/46N_Month1_18_S528_L002/dramv-distill/vMAG_stats.tsv,46N_Month1_18
46N_Month1_18_S528_L002,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,2.0,0.0,11.0,0.0,0.0,./DRAMv/46N_Month1_18_S528_L002/dramv-distill/vMAG_stats.tsv,46N_Month1_18
46N_Month1_1_S487_L002,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,12.0,0.0,10.0,10.0,9.0,./DRAMv/46N_Month1_1_S487_L002/dramv-distill/vMAG_stats.tsv,46N_Month1_1
46N_Month1_1_S487_L002,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,7.0,2.0,12.0,8.0,5.0,./DRAMv/46N_Month1_1_S487_L002/dramv-distill/vMAG_stats.tsv,46N_Month1_1
46N_Month1_1_S487_L002,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,1.0,0.0,11.0,0.0,1.0,./DRAMv/46N_Month1_1_S487_L002/dramv-distill/vMAG_stats.tsv,46N_Month1_1
46N_Month1_19_S536_L002,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,8.0,7.0,10.0,2.0,14.0,./DRAMv/46N_Month1_19_S536_L002/dramv-distill/vMAG_stats.tsv,46N_Month1_19
46N_Month1_19_S536_L002,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,5.0,7.0,12.0,1.0,9.0,./DRAMv/46N_Month1_19_S536_L002/dramv-distill/vMAG_stats.tsv,46N_Month1_19
46N_Month1_19_S536_L002,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,0.0,1.0,11.0,0.0,1.0,./DRAMv/46N_Month1_19_S536_L002/dramv-distill/vMAG_stats.tsv,46N_Month1_19
46N_Month1_20_S544_L002,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,5.0,9.0,10.0,10.0,7.0,./DRAMv/46N_Month1_20_S544_L002/dramv-distill/vMAG_stats.tsv,46N_Month1_20
46N_Month1_20_S544_L002,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,3.0,7.0,12.0,8.0,4.0,./DRAMv/46N_Month1_20_S544_L002/dramv-distill/vMAG_stats.tsv,46N_Month1_20
