	sample_name	box_id	cage_id	collection_timepoint	collection_timestamp	date_colonized	diet	elevation	elevation_units	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	geo_loc_name	host_age	host_age_units	host_body_habitat	host_body_product	host_body_site	host_common_name	host_scientific_name	host_subject_id	host_taxid	host_weight	host_weight_units	iacuc_institute	iacuc_protocol_id	isolate_number	latitude	latitude_units	life_stage	longitude	longitude_units	mouse_dob	mouse_id	mouse_strain	qiita_study_id	sample_type	scientific_name	sex	taxon_id	tube_id	zarrinparlab_quant_ng_ul	mouse	dam	sire	date_collected	bacteria_strain	extraction_method	extraction_kit	run	plate	observed_features	bin_name	outliers
44N_Month1_2	12986.44N.Month1.2		44.0	Month1	10/17/17 10:00	9/13/17	RC	193.0	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	15	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	44N	10090.0	not provided	g	UCSD	S16285	2	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	44N	C57Bl/6	12986.0	fecal culture	mouse gut metagenome	female	410661.0	44N_Month1_2		44N	A2	A	10/17/17	AZ51	magnetic bead	Thermo CORE	2.0	23.0	8	low	yes
44N_Month1_20	12986.44N.Month1.20		44.0	Month1	10/17/17 10:00	9/13/17	RC	193.0	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	15	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	44N	10090.0	not provided	g	UCSD	S16285	20	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	44N	C57Bl/6	12986.0	fecal culture	mouse gut metagenome	female	410661.0	44N_Month1_20		44N	A2	A	10/17/17	AZ51	magnetic bead	Thermo CORE	2.0	23.0	7	low	yes
44N_Month1_21	12986.44N.Month1.21		44.0	Month1	10/17/17 10:00	9/13/17	RC	193.0	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	15	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	44N	10090.0	not provided	g	UCSD	S16285	21	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	44N	C57Bl/6	12986.0	fecal culture	mouse gut metagenome	female	410661.0	44N_Month1_21		44N	A2	A	10/17/17	AZ51	magnetic bead	Thermo CORE	2.0	23.0	8	low	yes
44N_Month1_22	12986.44N.Month1.22		44.0	Month1	10/17/17 10:00	9/13/17	RC	193.0	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	15	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	44N	10090.0	not provided	g	UCSD	S16285	22	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	44N	C57Bl/6	12986.0	fecal culture	mouse gut metagenome	female	410661.0	44N_Month1_22		44N	A2	A	10/17/17	AZ51	magnetic bead	Thermo CORE	2.0	23.0	8	low	yes
44N_Month1_23	12986.44N.Month1.23		44.0	Month1	10/17/17 10:00	9/13/17	RC	193.0	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	15	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	44N	10090.0	not provided	g	UCSD	S16285	23	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	44N	C57Bl/6	12986.0	fecal culture	mouse gut metagenome	female	410661.0	44N_Month1_23		44N	A2	A	10/17/17	AZ51	magnetic bead	Thermo CORE	2.0	23.0	8	low	yes
44N_Month1_3	12986.44N.Month1.3		44.0	Month1	10/17/17 10:00	9/13/17	RC	193.0	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	15	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	44N	10090.0	not provided	g	UCSD	S16285	3	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	44N	C57Bl/6	12986.0	fecal culture	mouse gut metagenome	female	410661.0	44N_Month1_3		44N	A2	A	10/17/17	AZ51	magnetic bead	Thermo CORE	2.0	23.0	1053	greater_than_1000	no
44N_Month1_4	12986.44N.Month1.4		44.0	Month1	10/17/17 10:00	9/13/17	RC	193.0	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	15	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	44N	10090.0	not provided	g	UCSD	S16285	4	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	44N	C57Bl/6	12986.0	fecal culture	mouse gut metagenome	female	410661.0	44N_Month1_4		44N	A2	A	10/17/17	AZ51	magnetic bead	Thermo CORE	2.0	23.0	7	low	yes
44N_Month1_5	12986.44N.Month1.5		44.0	Month1	10/17/17 10:00	9/13/17	RC	193.0	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	15	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	44N	10090.0	not provided	g	UCSD	S16285	5	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	44N	C57Bl/6	12986.0	fecal culture	mouse gut metagenome	female	410661.0	44N_Month1_5		44N	A2	A	10/17/17	AZ51	magnetic bead	Thermo CORE	2.0	23.0	8	low	yes
44N_Month1_6	12986.44N.Month1.6		44.0	Month1	10/17/17 10:00	9/13/17	RC	193.0	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	15	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	44N	10090.0	not provided	g	UCSD	S16285	6	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	44N	C57Bl/6	12986.0	fecal culture	mouse gut metagenome	female	410661.0	44N_Month1_6		44N	A2	A	10/17/17	AZ51	magnetic bead	Thermo CORE	2.0	23.0	71	AZ51_main	no
44N_Month1_7	12986.44N.Month1.7		44.0	Month1	10/17/17 10:00	9/13/17	RC	193.0	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	15	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	44N	10090.0	not provided	g	UCSD	S16285	7	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	44N	C57Bl/6	12986.0	fecal culture	mouse gut metagenome	female	410661.0	44N_Month1_7		44N	A2	A	10/17/17	AZ51	magnetic bead	Thermo CORE	2.0	23.0	8	low	yes
44N_Month1_8	12986.44N.Month1.8		44.0	Month1	10/17/17 10:00	9/13/17	RC	193.0	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	15	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	44N	10090.0	not provided	g	UCSD	S16285	8	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	44N	C57Bl/6	12986.0	fecal culture	mouse gut metagenome	female	410661.0	44N_Month1_8		44N	A2	A	10/17/17	AZ51	magnetic bead	Thermo CORE	2.0	23.0	8	low	yes
44N_Month1_9	12986.44N.Month1.9		44.0	Month1	10/17/17 10:00	9/13/17	RC	193.0	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	15	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	44N	10090.0	not provided	g	UCSD	S16285	9	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	44N	C57Bl/6	12986.0	fecal culture	mouse gut metagenome	female	410661.0	44N_Month1_9		44N	A2	A	10/17/17	AZ51	magnetic bead	Thermo CORE	2.0	23.0	8	low	yes
44N_Month6_1	12986.44N.Month6.1		44.0	Month6	3/13/18 10:00	9/13/17	RC	193.0	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	44N	10090.0	not provided	g	UCSD	S16285	1	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	44N	C57Bl/6	12986.0	fecal culture	mouse gut metagenome	female	410661.0	44N_Month6_1		44N	A2	A	3/13/18	AZ51	magnetic bead	Thermo CORE	2.0	19.0	71	AZ51_main	no
44N_Month6_10	12986.44N.Month6.10		44.0	Month6	3/13/18 10:00	9/13/17	RC	193.0	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	44N	10090.0	not provided	g	UCSD	S16285	10	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	44N	C57Bl/6	12986.0	fecal culture	mouse gut metagenome	female	410661.0	44N_Month6_10		44N	A2	A	3/13/18	AZ51	magnetic bead	Thermo CORE	2.0	19.0	71	AZ51_main	no
44N_Month6_11	12986.44N.Month6.11		44.0	Month6	3/13/18 10:00	9/13/17	RC	193.0	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	44N	10090.0	not provided	g	UCSD	S16285	11	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	44N	C57Bl/6	12986.0	fecal culture	mouse gut metagenome	female	410661.0	44N_Month6_11		44N	A2	A	3/13/18	AZ51	magnetic bead	Thermo CORE	2.0	19.0	8	low	yes
44N_Month6_12	12986.44N.Month6.12		44.0	Month6	3/13/18 10:00	9/13/17	RC	193.0	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	44N	10090.0	not provided	g	UCSD	S16285	12	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	44N	C57Bl/6	12986.0	fecal culture	mouse gut metagenome	female	410661.0	44N_Month6_12		44N	A2	A	3/13/18	AZ51	magnetic bead	Thermo CORE	2.0	19.0	68	AZ51_main	no
44N_Month6_13	12986.44N.Month6.13		44.0	Month6	3/13/18 10:00	9/13/17	RC	193.0	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	44N	10090.0	not provided	g	UCSD	S16285	13	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	44N	C57Bl/6	12986.0	fecal culture	mouse gut metagenome	female	410661.0	44N_Month6_13		44N	A2	A	3/13/18	AZ51	magnetic bead	Thermo CORE	2.0	19.0	71	AZ51_main	no
44N_Month6_14	12986.44N.Month6.14		44.0	Month6	3/13/18 10:00	9/13/17	RC	193.0	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	44N	10090.0	not provided	g	UCSD	S16285	14	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	44N	C57Bl/6	12986.0	fecal culture	mouse gut metagenome	female	410661.0	44N_Month6_14		44N	A2	A	3/13/18	AZ51	magnetic bead	Thermo CORE	2.0	19.0	134	up_to-1000	no
44N_Month6_15	12986.44N.Month6.15		44.0	Month6	3/13/18 10:00	9/13/17	RC	193.0	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	44N	10090.0	not provided	g	UCSD	S16285	15	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	44N	C57Bl/6	12986.0	fecal culture	mouse gut metagenome	female	410661.0	44N_Month6_15		44N	A2	A	3/13/18	AZ51	magnetic bead	Thermo CORE	2.0	19.0	71	AZ51_main	no
44N_Month6_16	12986.44N.Month6.16		44.0	Month6	3/13/18 10:00	9/13/17	RC	193.0	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	44N	10090.0	not provided	g	UCSD	S16285	16	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	44N	C57Bl/6	12986.0	fecal culture	mouse gut metagenome	female	410661.0	44N_Month6_16		44N	A2	A	3/13/18	AZ51	magnetic bead	Thermo CORE	2.0	19.0	71	AZ51_main	no
44N_Month6_17	12986.44N.Month6.17		44.0	Month6	3/13/18 10:00	9/13/17	RC	193.0	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	44N	10090.0	not provided	g	UCSD	S16285	17	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	44N	C57Bl/6	12986.0	fecal culture	mouse gut metagenome	female	410661.0	44N_Month6_17		44N	A2	A	3/13/18	AZ51	magnetic bead	Thermo CORE	2.0	19.0	71	AZ51_main	no
44N_Month6_18	12986.44N.Month6.18		44.0	Month6	3/13/18 10:00	9/13/17	RC	193.0	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	44N	10090.0	not provided	g	UCSD	S16285	18	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	44N	C57Bl/6	12986.0	fecal culture	mouse gut metagenome	female	410661.0	44N_Month6_18		44N	A2	A	3/13/18	AZ51	magnetic bead	Thermo CORE	2.0	19.0	71	AZ51_main	no
44N_Month6_19	12986.44N.Month6.19		44.0	Month6	3/13/18 10:00	9/13/17	RC	193.0	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	44N	10090.0	not provided	g	UCSD	S16285	19	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	44N	C57Bl/6	12986.0	fecal culture	mouse gut metagenome	female	410661.0	44N_Month6_19		44N	A2	A	3/13/18	AZ51	magnetic bead	Thermo CORE	2.0	19.0	71	AZ51_main	no
44N_Month6_2	12986.44N.Month6.2		44.0	Month6	3/13/18 10:00	9/13/17	RC	193.0	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	44N	10090.0	not provided	g	UCSD	S16285	2	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	44N	C57Bl/6	12986.0	fecal culture	mouse gut metagenome	female	410661.0	44N_Month6_2		44N	A2	A	3/13/18	AZ51	magnetic bead	Thermo CORE	2.0	19.0	71	AZ51_main	no
44N_Month6_20	12986.44N.Month6.20		44.0	Month6	3/13/18 10:00	9/13/17	RC	193.0	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	44N	10090.0	not provided	g	UCSD	S16285	20	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	44N	C57Bl/6	12986.0	fecal culture	mouse gut metagenome	female	410661.0	44N_Month6_20		44N	A2	A	3/13/18	AZ51	magnetic bead	Thermo CORE	2.0	19.0	71	AZ51_main	no
44N_Month6_21	12986.44N.Month6.21		44.0	Month6	3/13/18 10:00	9/13/17	RC	193.0	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	44N	10090.0	not provided	g	UCSD	S16285	21	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	44N	C57Bl/6	12986.0	fecal culture	mouse gut metagenome	female	410661.0	44N_Month6_21		44N	A2	A	3/13/18	AZ51	magnetic bead	Thermo CORE	2.0	19.0	71	AZ51_main	no
44N_Month6_22	12986.44N.Month6.22		44.0	Month6	3/13/18 10:00	9/13/17	RC	193.0	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	44N	10090.0	not provided	g	UCSD	S16285	22	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	44N	C57Bl/6	12986.0	fecal culture	mouse gut metagenome	female	410661.0	44N_Month6_22		44N	A2	A	3/13/18	AZ51	magnetic bead	Thermo CORE	2.0	19.0	65	AZ51_main	no
44N_Month6_23	12986.44N.Month6.23		44.0	Month6	3/13/18 10:00	9/13/17	RC	193.0	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	44N	10090.0	not provided	g	UCSD	S16285	23	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	44N	C57Bl/6	12986.0	fecal culture	mouse gut metagenome	female	410661.0	44N_Month6_23		44N	A2	A	3/13/18	AZ51	magnetic bead	Thermo CORE	2.0	19.0	8	low	yes
44N_Month6_24	12986.44N.Month6.24		44.0	Month6	3/13/18 10:00	9/13/17	RC	193.0	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	44N	10090.0	not provided	g	UCSD	S16285	24	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	44N	C57Bl/6	12986.0	fecal culture	mouse gut metagenome	female	410661.0	44N_Month6_24		44N	A2	A	3/13/18	AZ51	magnetic bead	Thermo CORE	2.0	19.0	7	low	yes
44N_Month6_3	12986.44N.Month6.3		44.0	Month6	3/13/18 10:00	9/13/17	RC	193.0	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	44N	10090.0	not provided	g	UCSD	S16285	3	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	44N	C57Bl/6	12986.0	fecal culture	mouse gut metagenome	female	410661.0	44N_Month6_3		44N	A2	A	3/13/18	AZ51	magnetic bead	Thermo CORE	2.0	19.0	71	AZ51_main	no
44N_Month6_4	12986.44N.Month6.4		44.0	Month6	3/13/18 10:00	9/13/17	RC	193.0	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	44N	10090.0	not provided	g	UCSD	S16285	4	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	44N	C57Bl/6	12986.0	fecal culture	mouse gut metagenome	female	410661.0	44N_Month6_4		44N	A2	A	3/13/18	AZ51	magnetic bead	Thermo CORE	2.0	19.0	70	AZ51_main	no
44N_Month6_5	12986.44N.Month6.5		44.0	Month6	3/13/18 10:00	9/13/17	RC	193.0	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	44N	10090.0	not provided	g	UCSD	S16285	5	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	44N	C57Bl/6	12986.0	fecal culture	mouse gut metagenome	female	410661.0	44N_Month6_5		44N	A2	A	3/13/18	AZ51	magnetic bead	Thermo CORE	2.0	19.0	71	AZ51_main	no
44N_Month6_6	12986.44N.Month6.6		44.0	Month6	3/13/18 10:00	9/13/17	RC	193.0	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	44N	10090.0	not provided	g	UCSD	S16285	6	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	44N	C57Bl/6	12986.0	fecal culture	mouse gut metagenome	female	410661.0	44N_Month6_6		44N	A2	A	3/13/18	AZ51	magnetic bead	Thermo CORE	2.0	19.0	71	AZ51_main	no
44N_Month6_7	12986.44N.Month6.7		44.0	Month6	3/13/18 10:00	9/13/17	RC	193.0	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	44N	10090.0	not provided	g	UCSD	S16285	7	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	44N	C57Bl/6	12986.0	fecal culture	mouse gut metagenome	female	410661.0	44N_Month6_7		44N	A2	A	3/13/18	AZ51	magnetic bead	Thermo CORE	2.0	19.0	71	AZ51_main	no
44N_Month6_8	12986.44N.Month6.8		44.0	Month6	3/13/18 10:00	9/13/17	RC	193.0	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	44N	10090.0	not provided	g	UCSD	S16285	8	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	44N	C57Bl/6	12986.0	fecal culture	mouse gut metagenome	female	410661.0	44N_Month6_8		44N	A2	A	3/13/18	AZ51	magnetic bead	Thermo CORE	2.0	19.0	67	AZ51_main	no
44N_Month6_9	12986.44N.Month6.9		44.0	Month6	3/13/18 10:00	9/13/17	RC	193.0	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	36	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	44N	10090.0	not provided	g	UCSD	S16285	9	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	44N	C57Bl/6	12986.0	fecal culture	mouse gut metagenome	female	410661.0	44N_Month6_9		44N	A2	A	3/13/18	AZ51	magnetic bead	Thermo CORE	2.0	19.0	71	AZ51_main	no
44R_Day3_1	12986.44R.Day3.1		44.0	Day3	9/16/17 10:00	9/13/17	RC	193.0	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	11	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	44R	10090.0	not provided	g	UCSD	S16285	1	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	44R	C57Bl/6	12986.0	fecal culture	mouse gut metagenome	female	410661.0	44R_Day3_1		44R	A2	A	9/16/17	AZ51	magnetic bead	Thermo CORE	2.0	24.0	71	AZ51_main	no
44R_Day3_10	12986.44R.Day3.10		44.0	Day3	9/16/17 10:00	9/13/17	RC	193.0	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	11	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	44R	10090.0	not provided	g	UCSD	S16285	10	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	44R	C57Bl/6	12986.0	fecal culture	mouse gut metagenome	female	410661.0	44R_Day3_10		44R	A2	A	9/16/17	AZ51	magnetic bead	Thermo CORE	2.0	24.0	66	AZ51_main	no
44R_Day3_11	12986.44R.Day3.11		44.0	Day3	9/16/17 10:00	9/13/17	RC	193.0	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	11	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	44R	10090.0	not provided	g	UCSD	S16285	11	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	44R	C57Bl/6	12986.0	fecal culture	mouse gut metagenome	female	410661.0	44R_Day3_11		44R	A2	A	9/16/17	AZ51	magnetic bead	Thermo CORE	2.0	24.0	81	high	no
44R_Day3_12	12986.44R.Day3.12		44.0	Day3	9/16/17 10:00	9/13/17	RC	193.0	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	11	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	44R	10090.0	not provided	g	UCSD	S16285	12	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	44R	C57Bl/6	12986.0	fecal culture	mouse gut metagenome	female	410661.0	44R_Day3_12		44R	A2	A	9/16/17	AZ51	magnetic bead	Thermo CORE	2.0	24.0	81	high	no
44R_Day3_13	12986.44R.Day3.13		44.0	Day3	9/16/17 10:00	9/13/17	RC	193.0	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	11	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	44R	10090.0	not provided	g	UCSD	S16285	13	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	44R	C57Bl/6	12986.0	fecal culture	mouse gut metagenome	female	410661.0	44R_Day3_13		44R	A2	A	9/16/17	AZ51	magnetic bead	Thermo CORE	2.0	24.0	71	AZ51_main	no
44R_Day3_14	12986.44R.Day3.14		44.0	Day3	9/16/17 10:00	9/13/17	RC	193.0	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	11	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	44R	10090.0	not provided	g	UCSD	S16285	14	32.842	Decimal degrees	adult	-117.258	Decimal degrees	7/3/17	44R	C57Bl/6	12986.0	fecal culture	mouse gut metagenome	female	410661.0	44R_Day3_14		44R	A2	A	9/16/17	AZ51	magnetic bead	Thermo CORE	2.0	24.0	71	AZ51_main	no
